epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
122,11.398641,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000506,0.001013,5.992727,11.273547,1.691032,0.000000,0.000000,0.000000
123,11.116351,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000696,0.001191,5.992727,10.991258,1.648689,0.000000,0.000000,0.000000
124,10.964869,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000577,0.001459,5.992727,10.839778,1.625967,0.000000,0.000000,0.000000
125,11.495919,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000628,0.001111,5.992727,11.370816,1.705622,0.000000,0.000000,0.000000
126,11.278270,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000807,0.001078,5.992727,11.153177,1.672977,0.000000,0.000000,0.000000
127,11.329413,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000584,0.001620,5.992727,11.204320,1.680648,0.000000,0.000000,0.000000
128,11.078840,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000719,0.001360,5.992727,10.953751,1.643063,0.000000,0.000000,0.000000
129,11.368492,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000567,0.001382,5.992727,11.243400,1.686510,0.000000,0.000000,0.000000
130,11.130138,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000556,0.001321,5.992727,11.005034,1.650755,0.000000,0.000000,0.000000
131,11.004737,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000662,0.001135,5.992727,10.879649,1.631947,0.000000,0.000000,0.000000
132,11.376632,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000635,0.001187,5.992727,11.251546,1.687732,0.000000,0.000000,0.000000
133,11.108815,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000455,0.001016,5.992727,10.983724,1.647559,0.000000,0.000000,0.000000
134,11.013786,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000644,0.001254,5.992727,10.888693,1.633304,0.000000,0.000000,0.000000
135,11.324858,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000446,0.000989,5.992727,11.199758,1.679964,0.000000,0.000000,0.000000
136,11.131051,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000596,0.001522,5.992727,11.005954,1.650893,0.000000,0.000000,0.000000
137,11.388786,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000636,0.001472,5.992727,11.263688,1.689553,0.000000,0.000000,0.000000
